amaghịkwa akwụkwọ	-2
amakụ	2
amamihe	1
amamihe naadịghị	-2
amamiihe	4
amanye	-1
amanye onwe ya ịgbaso	-1
amanyere bụ iwu	-1
amapụ	-2
amara	3
amasị	2
ambivalent	-1
amused	3
amụ anya	3
amụmụ ọnụ ọchị	2
anabata	1
anaghị atụkwasị ibe	-2
anaghị egosipụta	-2
anaghị eme nke ọma	-2
anakwere	2
anakwereghị	2
anam ẹfiọk	2
anapụ	-2
anapụtakwa	2
anguished	-3
annoyed	-2
annoys	-2
anuri	3
anwụ	-3
anwụ anwụ	-3
anwụrụ	-1
anya	3
anya mmiri	-2
anya ntughari	-1
anyaukwu	-3
anyaụfụ	-2
anyị nọkwa	2
anyịgbu	-2
anyụike	-1
anọgidewokwa naanyụ	-2
anọrọ	1
anụ	2
apeshit	-3
apocalyptic	-2
appeased	2
appeases	2
applauds	2
apịa	-3
apịtị	-2
apụghị	-2
apụghị igbochi egbochi	2
apụghị ịghọta aghọta	-2
apụghị ịzọ onwe	-2
ara	-3
arara	-3
arsehole	-4
aru	-2
arịa	-2
arịa ya	-2
arịa ọrịa	-2
arịọ mgbaghara	-1
arịọ mgbaghara,	-1
arịọrọ	1
arụ	1
arụ eziokwu ụka	-2
arụgidewo	-2
arụkwaghịm	-1
arụrịta	-2
arụrụala	-3
arụsi ọrụ ike	1
asa okwu	-2
asak	1
assassinations	-3
assfucking	-4
astoundingly	3
astounds	3
asuan	-2
asusu	-1
asì	-3
asịrị	-3
asọ anyị oyi	-3
asọ oyi	-2
asọkwa unu oyi	-3
asọmpi	2
asọpụrụ	2
asụ ude	-2
ata	-2
ata ahụhụ	-2
ata ụta	-2
atalata kawanye njọ	-2
atrocity	-3
attractively	2
aturu mkporo	-2
atọ ụtọ	3
atụ aro	2
atụ egwu	-2
atụ ụjọ	-2
atụmanya	1
atụmatụ ego	1
audacious	3
avenged	-2
avoids	-1
awakpo	-3
award	3
awards	3
awụ akpata oyi	-2
awụfu	-2
axed	-1
ayak	1
azu	1
azọpịa	-1
azọpụta	2
azụlite	2
aṅụ iyi	-2
aṅụ iyi ụgha	-3
aṅụrị	3
aṅụrị ọṅụ	4
aṅụrị ọṅụ agha	3
baara	-2
backed	1
badass	-3
bailout	-2
bamboozle	-2
bamboozled	-2
bamboozles	-2
ban	-2
bankster	-3
bara uru	2
bara ọgaranya	2
bastards	-5
beatific	3
beauties	3
benefactors	2
benefitted	2
benefitting	2
bereaves	-2
bereaving	-2
big	1
bilie	1
bilie dị njikere	-2
bitches	-5
bitterest	-2
blackmailed	-3
blackmailing	-3
blackmails	-3
blah	-2
blames	-2
blissful	3
blithe	2
blockbuster	3
blocks	-1
blurry	-2
bogbuo	-2
boosting	1
boosts	1
boro	-2
bothersome	-2
boycott	-2
boycotted	-2
boycotting	-2
boycotts	-2
brainwashing	-3
braveness	2
bravura	3
breaching	-2
breathtaking	5
bribing	-3
brilliances	3
brisk	2
brooding	-2
brutally	-3
bufee	-1
bullshit	-4
bummer	-2
buoyant	2
bọmbụ	-1
bụ ịta	-2
bụrụkwa	1
calming	2
calms	2
cancer	-1
captivated	3
carefulness	2
cashing na	-2
censors	-2
chagrin	-2
chagrined	-2
championed	2
charisma	2
charmingly	3
charmless	-3
chastises	-3
chastising	-3
cheaters	-3
chebe	1
chee	-2
cheering	2
cheerless	-2
cheery	3
chefuru	-1
chere	-1
chi	1
chic	2
chide	-3
chided	-3
chides	-3
chiding	-3
chilling	-1
chioma	3
choro	-1
chọrọ	1
chụpụkwa	-2
classy	3
clueless	-2
cocksucker	-5
cocksuckers	-5
cocky	-2
coercion	-2
collapses	-2
colliding	-1
collisions	-2
colluding	-3
combats	-1
comfortably	2
competencies	1
conciliate	2
conciliated	2
conciliates	2
conciliating	2
conflictive	-2
congrats	2
congratulation	2
consolable	2
contagion	-2
contagions	-2
contaminant	-2
contaminants	-2
contaminates	-2
contaminations	-2
contemptuously	-2
contender	-1
contestable	-2
controversial	-2
convivial	2
courageousness	2
courteous	2
coziness	2
crappy	-3
crazier	-2
craziest	-2
crazy	-2
crestfallen	-2
criminate	-3
criminated	-3
criminates	-3
critic	-2
criticizes	-2
critique	-2
crude	-1
cunt	-5
cutbacks	-2
cute	2
cynic	-2
cynicism	-2
daa mfe	-2
daa ogbenye	-2
dabara	1
dachie	-2
dajụọ mmụọ	3
dalata	-2
dara	-2
daredevil	2
daring	2
dauntless	2
dazzling	3
deadening	-2
deadlock	-2
deafening	-1
debonair	2
deformities	-2
deft	2
defunct	-2
degrade	-2
dehumanize	-2
dehumanized	-2
dehumanizes	-2
dehumanizing	-2
deject	-2
dejecting	-2
dejects	-2
delectable	3
delightfully	3
demoralized	-2
demoralizes	-2
denials	-2
denier	-2
deniers	-2
denounces	-2
deplore	-3
deplored	-3
deploring	-3
deportations	-2
deports	-2
derail	-2
derailed	-2
derails	-2
derelict	-2
deride	-2
derides	-2
derision	-2
despairing	-3
despairs	-3
detached	-1
deterrent	-2
detract	-1
detracted	-1
detracts	-1
devastations	-2
devotional	2
di ya nwụrụ	-1
diamond	1
dick	-4
dickhead	-4
diffident	-2
dighi ike	-2
dike	2
dilligence	2
dipshit	-3
direful	-3
dirtier	-2
dirtiest	-2
disadvantaged	-2
disapprovals	-2
disbelieve	-2
discarded	-1
discards	-1
disconsolation	-2
discord	-2
disguising	-1
disgustful	-3
disoriented	-2
disparaged	-2
disparages	-2
disproportionate	-2
disqualified	-2
disquiet	-2
disruptions	-2
disrupts	-2
dithering	-2
dodging	-2
dodgy	-2
dolorous	-2
doo Ndị	1
doo anya	2
doro anya	1
douche	-3
douchebag	-3
dour	-2
downer	-2
downside	-2
dreading	-2
dreary	-2
droopy	-2
drowns	-2
dubious	-2
dud	-2
duhie	-3
duhiere	-3
dull	-2
dumbass	-3
dump	-1
dumps	-1
dupe	-2
dupery	-2
dysfunction	-2
dị ebube	2
dị ike	2
dị isi ike	-2
dị ize ndụ	-2
dị ka	2
dị ka arụ	-3
dịghachi	1
dịghịzi	1
dịghịzi adị	-1
dịkwa ụtọ	3
dịkwuo	1
dịpụrụ adịpụ	-1
dọ	-3
dọkpụụrụ	-1
dọpụ uche	-2
dọrọ aka ná ntị	-2
dọtara	1
dọtịrị	-2
dụrụ ọdụ,	-2
e tiri ihe otiti	-3
ebekasị	-2
ebelata	2
ebelatawo	-2
ebere	2
ebibi	-3
ebili	1
ebinyeghị akụkụ ọ bụla	2
ebo	-2
ebo ebubo	-2
eboro	-2
ebube	3
ebubo	-3
ebupụ	2
eche gbasara	2
echebe	1
echefu	-2
echegbu	-3
echegbula	-3
echegbula onwe unu	-2
echeghi	-1
echepụtakarị	2
echeta	2
echiche	2
echiche ọjọọ	-1
ecstatic	4
edinem	2
edochaghị anya	-2
edoghị	-1
edozi	1
edozibeghị	-1
edu ndú	1
eduga	2
eduhie	-3
eduhie eduhie	-3
ee	1
eerie	-2
eery	-2
efe efe	-2
efe ofufe	3
efesa	-2
effortlessly	2
efu	-2
egbe	-1
egbochi	-1
egbu	-3
egbu egbu	-3
egbu mgbu	-3
egbu oge	-1
egbu onwe	-2
egbu ọchụ na	-2
egbu ọchụ,	-3
egbughị	-2
egbuke	3
egbuke egbuke	1
egbukpọ	-2
ego	-1
egosi	2
egwu	-3
egwuregwu	2
egwuregwu iberiibe	-3
ehi ehi	-1
ehighị ụra nke ọma	-2
eji obi ụtọ	2
ejide	-2
ejighị egwu	2
ejikere	3
ejikwu obiọma	2
eju	3
eju anya,	-2
eke	1
ekele	1
ekele dịrị	2
ekewa	2
ekeyetde	-2
ekiri	3
ekochiela ihu	-1
ekpe ekpere	1
ekpebie	2
ekperima	-3
ekpesi ike	2
ekpo ọkụ	1
ekpori	2
ekporopụ anya,	-2
ekporopụkwa	-2
ekpu	-2
ekpuchi	-1
ekpughe	-1
ekpughepụ	-1
ekwe	-2
ekwe ka	1
ekwegh	-2
ekweghị ekwe	-1
ekwekọrịtaghị	-2
ekwesighi	-2
ekwesị ntụkwasị obi	3
ekwesịghị ekwesị	-2
ekweta	-1
ekworo	-1
ekwu nanị	-2
ekwubigaghị okwu ókè	-2
ekwurịta	2
elation	3
elebara	-2
eleda	-2
eledakwa	-2
elegantly	2
eleghara	-2
eleghara anya	-2
eleghi anya	-1
elekọta	2
elekọtakwa	2
elelịkwa	-2
elelịwokwa	-2
elezighị	-2
eli ozu	-1
elu	2
eluigwe	4
embarrasses	-2
eme	-2
eme amara,	3
eme ihe ike	-3
eme ka hà	-1
eme ka iwe wekwuo	-2
eme mmehie	-3
eme nke oma	2
eme nzuzu	-3
emebi	-2
emebi obosara	-3
emebibeghị	2
emecha	-3
emechu ihu	-2
emede	2
emegbu	-2
emegbu emegbu	-2
emeghachi omume gabiga ókè	-2
emeghari	-1
emegharị	-2
emeghasịkwa	-2
emegide	-2
emegide onwe ya	-1
emehie	-2
emekpa	-3
emekpala	-2
ememe	3
emenye	3
emenye ihere	-2
emenye ụjọ	-3
emere ebere	1
emeri	-2
emeriri	-3
emerụ	-3
emerụghị	-2
emesapụ aka	2
emesi obi ike,	2
emetọ	-2
emetụkwa	1
emetụta	-1
emetụtaghị okwu ikpe	-2
emezu	2
emezu uche	2
emezughị	-2
emo	-2
enchanted	2
endorses	2
eneni	-2
energetic	2
engrossed	1
engrossing	3
ennui	-2
enrage	-2
enrages	-2
enraging	-2
enrapture	3
enslaves	-2
enthrall	3
enupu isi	-2
enwe	2
enwe ekele	2
enwe ekele maka	2
enwe mmasị	3
enwe mmekọrịta chiri anya	2
enwe mmeri	4
enwe nkụda mmụọ	-2
enwe nnukwu	-2
enwe olileanya	2
enweghi anuri	-3
enweghi ike	-2
enweghị	-2
enweghị atụ	2
enweghị ebe obibi	-2
enweghị ekele	-3
enweghị enyemaka	-2
enweghị ike	-2
enweghị isi	-2
enweghị isi na	-1
enweghị isi na ọdụ	-1
enweghị mgbaghara	-2
enweghị mmasị	-3
enweghị mmetụta	-2
enweghị nchekwube	-2
enweghị ndidi	-2
enweghị nkebi	2
enweghị nkà	-2
enweghị ntụkwasị obi	-3
enweghị ntụpọ	2
enweghị obi ụtọ	-2
enweghị olileanya	-2
enweghị omume enyi	-2
enweghị uche	-2
enweghị ọrụ	-2
enwekwa	3
enweta ihu	2
enweteghi	-2
enye aka	2
enye ihe ọmụma	2
enye obi ụtọ	3
enye ume ọhụrụ	2
enye ọṅụ	3
enyele	2
enyem	1
enyere	2
enyi	2
enyi na enyi	2
enyo anyị enyo	-2
enyo enyo	-1
enyochakwa	-2
eri	-2
erigbu	-2
erigbula	-3
eru	-1
eru uju	-2
erughi	-2
erughị	-2
erughị ala	-1
erughị eru	-2
ese okwu	-2
esemokwu	-2
esi kpọpụ mmadụ nile	-1
esi ísì	-2
esifịna	-2
esiwo	-1
esogbu	-2
esịmde	1
eti	-2
eti eti	-1
etinye obi gị dum	1
etiwapụ	-1
eto	2
eto eto	4
etre	-2
etu ọnụ	-2
euphoric	4
evacuates	-1
evacuating	-1
evergreening	-3
evergreens	2
ewebiga iwe ókè	-2
ewepu	-1
eweta	-1
ewetu	-2
ewezugara nye	3
ewu ewu	3
ewusi	2
ewute	-2
exacerbate	-2
exacerbating	-2
exaggerates	-2
exasparate	-2
exasperates	-2
excruciatingly	-1
exhilarated	3
exhilarates	3
exonerate	2
exonerates	2
exonerating	2
explorations	1
extremist	-2
eyi	-1
eyi egwu,	3
eyi uwe	-2
eyi ọha egwu	-2
eyigharị	-1
ezi	1
ezi ezi	2
ezi obi	2
ezi obi na	2
ezi omume	2
ezigbo	1
ezighị	-2
ezighị ezi	-2
ezo	-1
ezobe	-1
ezu ohi	-2
ezughi oke	-2
ezughị ezu	-1
ezughị okè	-2
fabulous	4
fabulously	4
fad	-2
fag	-3
fagot	-3
fagots	-3
faker	-3
fakes	-3
faking	-3
falsified	-3
fan	3
farce	-1
fascinates	3
fascists	-2
fatigues	-2
fatiguing	-2
favorited	2
favorites	2
favourited	2
fearsome	-2
felonies	-3
felony	-3
fervid	2
festive	2
fever	-2
fiasco	-3
fidgety	-2
firing	-2
flagship	2
flawlessly	2
flaws	-2
flop	-2
flops	-2
flu	-2
forefront	1
forgettable	-1
frantic	-1
fraudster	-4
fraudsters	-4
fraudulence	-4
fraudulent	-4
freak	-2
free	1
frikin	-2
frisky	2
frowning	-1
ftw	3
fuckers	-4
fuckface	-4
fuckhead	-4
fuckin	-4
fucktard	-4
fud	-3
fuked	-4
fuking	-4
fuming	-2
fun	4
funky	2
funnier	4
furu efu	-3
gag	-2
gagged	-2
gallant	3
gallantly	3
gallantry	3
gameagbanwe	3
gbaa	-1
gbaghaara	2
gbaghara	1
gbahapụrụ	-1
gbajiri	-1
gbajisịa	-2
gbapụ	-1
gbapụtara	2
gbarụọ	-2
gbasaghị	1
gbasiri	2
gbasiri ike	2
gbasịrị arụkwaghịm	-1
gbatịrị	1
gbochie	-1
gbochikwara	-1
gbochiri	-1
gburisie	-2
gburu	-1
gburu na	-2
gburu onwe	-2
gburugburu ebe obibienyi na enyi	2
gbụpụtara	-3
genial	3
ghaa ụgha	-2
ghaara ya ụgha	-2
ghaghị	2
ghakwara ịnọ	-2
ghara inwe afọ ojuju	-2
gharazie ịba uru	-2
ghastly	-2
ghọgbuo	-2
ghọgburu	-3
ghọtahie	-2
ghọtahiere	-2
giddy	-2
glamourous	3
gleeful	3
glum	-2
goddamn	-3
godsend	4
gold	2
goofiness	-2
goofy	-2
gr8	3
green asacha	-3
green saa	-3
greenwash	-3
greenwasher	-3
greenwashers	-3
greenwashing	-3
grisly	-2
growths	2
guzosienụ ike	2
gwụ	-1
gwụsịrị	-2
gọzi	2
gọzie	2
ha	2
ha juru afọ	-2
hacked	-1
haha	3
hahaha	3
hahahah	3
handpicked	1
haplessness	-2
hapụrụ	-2
harasses	-3
hardier	2
harried	-2
haunting	1
haunts	-1
he	-1
heartbreaking	-3
heartless	-2
heaven	2
heavyhearted	-2
hehe	2
hell	-4
hellish	-2
hideous	-3
hiere ụzọ	-2
hilarious	2
hoax	-2
hooligan	-2
hooliganism	-2
horrendous	-3
horrid	-3
huckster	-2
hugs	2
humbug	-2
humerous	3
humourous	2
hurray	5
huu	1
hysterical	-3
hysterics	-3
hụ	1
hụrụ	3
ibe	2
iberibe	-4
iberibe cute	4
iberibe kediegwu	4
iberibe mara mma	4
iberibe mma	4
iberibe naekpo ọkụ	2
iberibe oké	4
iberibe zuru okè	4
iberibe ịhụnanya	4
iberibe ịtụnanya	4
ibibi	-3
ibu	-2
ibu ibu	-1
ibula	-2
ibunye	-2
ibuti	-1
ich o ima	2
ichegbu	-2
ichegbu onwe	-3
icheku ọkụ	1
ichighaazu	-1
icky	-3
ida	-2
idebe	-1
idejo ihe	-2
idem akpa	2
idem ama akpa	-2
idiocy	-3
idiọk	-2
ido onwe ha	-1
idozi	2
ife efe	-2
igbanwe	-1
igbo	-3
igbochi	-1
igbu mgbu	-2
igbu mmadu	-2
igbu oge	-1
igbu onwe	-2
igbu ọchụ	-3
igwu wayo	-4
ihapu	2
ihe	1
ihe ihere	-2
ihe isi ike	-2
ihe juru	-3
ihe mberede	-2
ihe naagụ	-1
ihe ùgwù	2
ihe ịga nke ọma	3
ihe ịtụnanya	-2
ihe ụmụaka	-2
iheoma	3
ihere	-2
ihu abụọ	-2
ihu ọma	2
ihè	2
iji ike emegbu mmadụ	-2
iji iwe na	-2
iji ụjọ	-2
ijide	-2
iju	-1
ijuanya	-2
ike	-1
ike agwụ	-2
ike emegbu	-2
ike gwụrụ	-2
ike ike	-2
ike ka	2
ike ọgwụgwụ	-2
ikele	2
ikenenke	-2
ikenyeneke mbiet	5
ikike	1
ikpa oke	-2
ikpasuiwe	-2
ikpe	-2
ikpe mara	-3
ikpe naezighị	-2
ikpe ziri ezi	2
ikpe ọmụma	-3
ikpebisi	2
ikpepke	-3
ikpoghara	-2
ikpuru	-1
iku	-1
ikuikpe	-2
ikukota	-1
ikwa	2
ikwaghari	-1
ikwubiga okwu ókè	-2
ikwughari	-2
ileda	-2
ileda anya	-2
ileghara	-2
ili	-2
ilu	-2
ima	-2
imagide	-1
imbecile	-3
ime	-2
ime ara ara	-3
ime ihe ike	-2
ime ihe ikeyiri	-3
ime nke ugbua	2
imebi	-2
imebi aha	-3
imebi emebi	2
imebi ihe	-2
imebiga ihe ókè	-2
imechu	-2
imefusị	-2
imegide ọchịchị	-2
imejọ	-2
imere ebere	-1
imerụ	-2
imewe ihe	-1
impairing	-2
impairment	-2
impairs	-2
impeachment	-3
impeachments	-3
impeded	-2
impeding	-2
impedingly	-2
imposter	-2
ina	-1
inaputa	2
incapacitates	-2
incapacitating	-2
incenses	-2
incensing	-2
incoherent	-2
incompetence	-2
indifferent	-2
indoctrinate	-2
indoctrinated	-2
indoctrinates	-2
indoctrinating	-2
inediable	-2
ineffectively	-2
ineffectual	-2
inefficiency	-2
inefficiently	-2
inept	-2
ineptitude	-2
inexcusable	-3
inexorable	-3
infantilized	-2
infects	-2
infest	-2
infesting	-2
infests	-2
infract	-2
infracted	-2
infracting	-2
infracts	-2
infuriated	-2
infuriates	-2
infuriating	-2
inhibit	-1
innovate	1
innovates	1
inoagu	-2
inogide	2
inoperative	-2
insensitivity	-2
insipid	-2
inspirational	2
insufficiency	-2
insufficiently	-2
interrupting	-2
interrupts	-2
intimidating	-2
intransigence	-2
intransigency	-2
intrigues	1
inwe anyaụfụ	-1
inwe obi abua	-1
inweta	2
inye	2
inye onyinye	2
inyeaka	1
ire	-3
ire ure	-3
irigbu	-3
iringo	-3
iro	-2
irreparable	-2
irreproducible	-2
irresistible	2
irresolute	-2
irresponsibly	-2
irreversible	-1
irreversibly	-1
iru	1
iru ala	2
iru uju	-2
iruújú	-2
irè	1
isi awọ	-1
isi ọwụwa	-2
isiokwu	1
isonyere	1
itchy	-2
iteto	-2
iti mkpu	-2
itinkpu	-1
ito ochi	3
ituiro	-2
itunanya	3
iwe	-3
iwe iwe	-2
iwe ji	-3
iwe juru	-2
iwe naewe	-3
iwelie	-2
iwetara	-2
iwu	1
iwu naakwadoghị	-3
iyi egwu	-2
ize	-2
ize ndụ	-2
izeuzere	-2
izu okè	3
izu ọjọọ	-3
izute	-1
jaa	2
jackass	-4
jackasses	-4
jara	2
jaunty	2
jehieworo	-2
jerk	-3
jewels	1
jide	-2
jidere	-3
jie ejiji nke ọma	2
jikeere	-2
jocular	2
jogburu	-3
jolly	2
jovial	2
jubilant	3
jumpy	-1
juru	2
jọgburu	-2
jọgburu onwe ya	-2
jọrọ njọ	-3
jụ	-2
jụrụ	-2
jụrụ ajụ	-2
jụụ	1
jụụ stof	3
ka njọ	-2
ka obi jọọ	-2
kachaa njọ	-3
kagbuo	-1
kara njọ	-3
kasị	2
kasị ala	-1
kasị daa ogbenye	-2
kasị mma	3
kasị mma m achọ ịma	4
kasị njọ	-3
kasị nwee obi ụtọ	3
kasị ukwuu	3
katọrọ	-2
katọọ	-3
ke udo	2
kechioma	3
kediegwu	4
kedike	3
keiberibe	-3
kele	2
kelee	1
kemmenyeujo	4
kemmeochi	2
kenjo	-2
keogbaaghara	-2
keokuko	-1
keonwe	-2
ketara	2
keugwu	2
keukpa	-2
keukwu	2
kickback	-3
kickbacks	-3
kidnappings	-2
kidnaps	-2
kpaa àgwà ọjọọ	-2
kpagbuo	-2
kpagburu	-2
kpaliri	1
kpamkpam	-1
kparịa	-2
kpasue	-1
kpasuru ha iwe	-3
kpata ajọ	-4
kpaworo aka	-2
kpebiri	2
kpebisiri	2
kpee ekpere	1
kpee ikpe	-1
kposara	-2
kpuchie	-3
kpọ isi ala nye	3
kpọkara akpọka	-2
kpọpụrụ	-1
kpọrọ	2
kpọrọ asị	-3
kpọrọ ihe	2
kwaa akwa ariri	-2
kwadebere	1
kwagaa	1
kwara	1
kwara ụta	-2
kwe ọnụ ahịa	2
kwenye	1
kwenyesiri	1
kwere nkwa	1
kwesiri	2
kwesiri ngosi	2
kwesịrị	2
kwesịrị ekwesị	2
kwetara	-1
kwusiri	-2
kwụsịrị	-1
kwụsịtụ	-1
kwụsịtụrụ	-1
kọrọ	-2
kọwahie	-2
kọwahiere	-2
kọwakwuru	1
kụjara	-2
kụrụ aka	2
lackadaisical	-2
lag	-1
lagged	-2
lagging	-2
lags	-2
lapse	-1
laughting	1
lawl	3
leaked	-1
ledara	-2
lee	-1
leghaara	-1
lekwasịrị anya	2
lelia	-3
lelịkwara	-2
lethality	-2
lethargic	-2
lethargy	-2
libelous	-2
lifesaver	4
likeable	2
likers	2
litigious	-2
livid	-2
lmao	4
lmfao	4
loathed	-3
loathes	-3
lobbied	-2
lobbying	-2
lobbyist	-2
lobbyists	-2
lolol	4
lololol	4
lolololol	4
lonesome	-2
lool	3
loomed	-1
looms	-1
loool	3
looool	3
looses	-3
losses	-3
lousy	-2
lovelies	3
luckily	3
ludicrous	-3
lugubrious	-2
lunatics	-3
lurks	-1
lụtara	-2
m achọ ịma cute	3
m achọ ịma mma	4
ma ama	2
maa mma	3
macabre	-2
machibido	-1
machibidoro	-1
machibidoro iwu	-2
maddening	-3
madly	-3
magburu	2
magburu onwe	3
maja	-2
majara	-2
maladaption	-2
maldevelopment	-2
maltreatment	-2
manyere	-2
manụ	-2
mara	2
mara ezigbo mma	3
mara mma	1
masterpiece	4
masterpieces	4
masị	3
masịrị	3
mba	-2
mberede	-2
mbianye	2
mbibi	-3
mbuso agha	-1
mbà	-2
mebere	-1
mebie ihe	-2
mebiela	-2
mebiri	-2
mebiri emebi	-3
mebiwo	-2
mechawo	2
medara	3
mediocrity	-3
meditative	1
mee	2
megharịa	-1
mejọrọ	-2
mejọọ	-2
