dickhead	-4
dikbaş	-1
dilema	-1
dilligence	2
dilxor	-2
dilxor olmuş	-2
dinc	2
dindirilib	-2
dipshit	-3
diqqət	2
diqqətlə	2
diqqətsiz	-2
diri	1
dirilik	3
dirtier	-2
dirtiest	-2
disappointments	-2
disapproving	-2
discarding	-1
discards	-1
discernment	2
disconsolate	-2
disconsolation	-2
disfonksiyon	-2
disguises	-1
disguising	-1
disgusted	-3
disheartened	-2
disinclined	-2
disjointed	-2
diskvalifikasiya	-2
disoriented	-2
disparaged	-2
dithering	-2
dişsiz	-2
dodging	-2
dolaşıq	-2
dolu	2
donuq	-2
doom	-2
dost	1
dostluq	2
doubting	-1
dour	-2
doymamazlıq	-3
doğramaq	-2
doğru	2
doğrulama	1
doğrulamak	1
doğrular	1
doğurmaq	3
drag	-1
drags	-1
drained	-2
dreaded	-2
dreading	-2
dreams	1
droopy	-2
drowns	-2
drudgery	-2
dua etmək	1
dud	-2
duped	-2
dupery	-2
duzsuz	-2
döndərmək	-1
döyülmüş	-2
döyünmə	-1
döyüş	-2
döyüşlərdə	-1
dözmək	-2
dözülməz	-2
dözüm	2
döşlər	-2
düz	1
düzgün	-1
düzgün istiqamətdə	3
düzəlməz	-2
düşmə	-1
düşmən	-2
düşmənçilik	-2
düşük	-2
düşüncəli	2
düşüncəsiz	-2
dəbdəbə	2
dəbdəbəli	3
dəf	-2
dəf etmək	-1
dəfinə	2
dəfn	-1
dəhşətli	4
dəhşətə	-2
dəli	2
dəlicəsinə	-3
dəlilik	-3
dələduzluq	-3
dəngəsər	-2
dərdisər	2
dərdli	-1
dəstək	2
dəstəkləyir	2
dəvət etmək	1
dəyər	2
dəyərsiz	-2
dəyərsizləşmə	-2
dəzgahlarında	-1
ecazkar	3
ecstatic	4
eerie	-2
eery	-2
effektivlik	2
ehtiras	1
ehtiraslı	2
ehtiyac	1
ehtiyatlı	-1
eksklüziv	2
ekstremist	-2
ekstremistlər	-2
elan	2
elated	3
elation	3
elmsiz	-2
elçi getmək	3
emal	1
emanet	2
embarrasses	-2
emin	-1
empathetic	2
enerjili	2
engeller	-1
engrossing	3
enrages	-2
enslaves	-2
envying	-1
eqoist	-3
eqoizm	-3
escape	-1
esir	3
esiri	-2
etibarlı	2
etibarlılıq	2
etibarsız	-2
etimad	2
etiraf	-1
etiraf etmək	-1
etiraz	-2
etirazçılar	-2
etkilemesini	-2
euphoria	3
euphoric	4
evakuasiya	-1
evergreening	-3
evsiz	-2
exacerbates	-2
exaggerates	-2
exasparate	-2
exasperated	-2
exasperates	-2
exasperating	-2
exhilarates	3
exhilarating	3
exonerates	2
expels	-2
expertly	2
eybəcər	-2
eybəcərlik	-2
fabulously	4
faciə	-2
faciəli	-2
faciələri	-2
fagots	-3
fahişə	-4
faili	-2
failləri	-2
fainthearted	-2
faker	-3
fakes	-3
fantastik	4
fantastik əvvəl	4
fascinates	3
fasilə	-1
fasiq	-2
fatigues	-2
favourited	2
fayda	2
faydalanmışdır	2
faydaları	2
faydalı	2
faydalılıq	2
faydasız	-2
faşist	-2
faşistlər	-2
fervid	2
fiasco	-3
fikir	2
fikirli	-1
firavan	3
firavanlıq	3
fitnə	-3
flaqman	2
flawed	-3
flaws	-2
flees	-1
flops	-2
flustered	-2
fobik	-2
forvet oyunçuları	-2
fraudster	-4
frikin	-2
frowning	-1
frustrates	-2
fucker	-4
fuckers	-4
fuckface	-4
fuckhead	-4
fucktard	-4
fuked	-4
fuking	-4
fuming	-2
funky	2
funnier	4
fırıldaqlar	-3
fırıldaqları	-4
fırıldaqçı	-3
fırıldaqçıların	-4
fırıldaqçılıq	-2
fəal	2
fəaliyyət mərkəzi	1
fəaliyyət qabiliyyətsizliyi	-2
fədakar	2
fəlakət	-2
fəlakətli	-4
fəlakətlər	-2
fərasətli	-2
fərqləndirici	-2
fəryad	-2
fərəhsiz	-2
gagged	-2
gecikir	-1
geniş	1
genişləndirir	1
genişləndirmək	1
geri	2
geri çəkilmək	-1
geriləmə	-1
geyilən	-1
gic	-2
giclik	-3
gicəlləndirici	4
gigiyenik olmayan	-2
girov	-2
gizli	-1
gizlədir	-1
gizləmək	-1
gizlətmək	-1
glamourous	3
glee	3
gleeful	3
goddamn	-3
goodlooking	3
goofiness	-2
goofy	-2
gr8	3
green yuma	-3
greenwash	-3
greenwasher	-3
greenwashers	-3
greenwashing	-3
groaned	-2
groans	-2
görkəmli	2
görüntü imkanı	2
göt	-4
göz yaşları	-2
gözləmək	-1
gözlənilən	-1
gözləyir	-1
gözqamaşdırıcı	3
gözükölgəli	-3
gözədəyən	2
gözəl	2
gözəl qız	2
gözəl yeniyetmə	4
gözəllik	3
gözəlləşdirmək	3
güc	2
güclü	2
gücləndirdi	1
gücləndirir	1
gücləndirmək	2
gücsüz	-2
gül	1
güldü	1
gülməli	-3
gülümsədi	2
gülümsəmə	2
gülür	1
gülüş	1
güləgülə	1
günah	-2
günah keçisi	-2
günahlandıraraq	-2
günahlandırdı	-2
günahlandırır	-2
günahları	-2
günəş işığı	2
gürültülü	-1
güvenen	2
güvən təzələdi	1
güzəştli	-1
gəlir	2
gəlirli	3
gərgin	1
gərginlik	-1
gərginləşdirmək	-2
ha	2
haciz	-2
haha	3
hahaha	3
hahahah	3
hamar	2
handpicked	1
haplessness	-2
haqlı	2
haramzadə	-5
harasses	-3
hardier	2
hardy	2
harmoniya	2
harried	-2
harın	-2
haters	-3
haunting	1
haunts	-1
havoc	-2
hazin	-2
hazır	2
heartbroken	-3
heavyhearted	-2
hehe	2
heyecanlandım	5
heyran	3
heyran etmək	3
heyrətləndirmək	2
heç bir fun	-3
heçə	-2
hiciv	-2
hirs	-3
hirsli	-3
hirsləndirdi	-3
hiss	1
hissiz	-2
hiyləgər	2
homoseksüel	-3
hooligans	-2
hor	-2
horrendous	-3
hugs	2
humerous	3
humiliated	-3
humourous	2
hökm	-2
hörmət	2
hörmətli olanınız	2
hörmətsizlik	-2
hövlank	-2
hücum	-2
hücumlar	-1
hücumu	-1
hüquqi	1
həbs	-2
həbsxana	-2
həddi	-2
həddindən artıq reaksiya	-2
həddən artıq yükləmə	-1
hədiyyə	2
hədyan	-2
hədə	-2
hədələmişdir	-2
hədələyici	-2
hədəqorxu	-2
həll	1
həll edilməmiş	-1
həll edir	1
həll etmək	1
həlledici	1
həlləri	1
həmd	3
həmişəyaşıl	2
həmişəyaşıl bitkilər	2
həmrəylik	2
hərarət	-2
hərb	-2
həris	2
hərtərəfli	2
hərəkətsiz	-1
hərəkətsizlik	-2
həsrət	-2
həsrəti	-2
həssas	-2
həsəd	-1
həvəskarları	3
həvəsli	3
həvəsləndirici	2
həvəsləndirir	2
həvəsləndirmək	2
həyasızcasına hər şeylə maraqlanan	2
həyata	2
həyatını itirdi	-3
həyəcan	3
həyəcanlı	-2
həzin	-2
həzər	-2
ianə	2
ianə vermək	2
ibadət	3
icky	-3
icra	2
iddia	-1
iddia açır	-2
iddialar	-2
iddiaları	-2
iddialı	2
iddiaçı	-1
idiot	-3
iflas	-3
iftira	-2
ifşa	-1
ifşa etmək	-1
igid	2
igidlik	2
ikiüzlü	-2
ilham	2
ilhamlı	2
ilhamsız	-2
iltihablı	-2
ilə mübarizə	-1
iman	1
imansız	-1
imkan	1
imkanlar	2
imkanları	1
imkanlarını	-2
immun	1
impedingly	-2
impiçment	-3
impiçmentlər	-3
imposter	-2
impress	3
imtina	-2
imtiyazlı	2
inadkar	-2
inam	1
inamla	2
inamlı	2
inamsız	-2
inandırmaq	1
inanmamaq	-3
inanılmaz	-1
incapacitates	-2
incapacitating	-2
incensed	-2
incenses	-2
incensing	-2
incidir	-2
incik	-2
incitmək	-2
incə	3
incəlik	2
inediable	-2
infantilized	-2
infatuated	2
infatuation	2
infeksiya	-2
infeksiyaları	-2
infested	-2
infesting	-2
infests	-2
infract	-2
infracted	-2
infracting	-2
infracts	-2
infuriates	-2
inhisara	-2
inhisara alması	-2
inhisarlaşdırmaq	-2
inilti	-2
iniltili	-2
inkar	-2
inkar etmək	-2
inkarçı	-2
inkişaf etmiş	2
inkvizisiya	-2
inlədi	-2
innovates	1
insani	2
interrupts	-2
intihar	-2
intiqam	-2
intiqam almaq	-2
intiqamçı	-2
intransigence	-2
intransigency	-2
invulnerable	2
inşallah	2
irad tutulması haqqında	-2
irqçi	-3
irqçilik	-3
irqçilər	-3
irrasional	-1
irreproducible	-2
irresistibly	2
irreversibly	-1
irəli	1
isbatsız	-2
israf	-2
israfçılıq	-2
istefa	-1
istefa etdi	-1
istehza	-2
istehzalı	-1
istenmeyen	-2
isteriya	-3
isti	1
istifadə	2
istilik	2
istiqamət	2
istirahətsiz	-2
istismar	-2
istismar etmək	-2
istisna	-2
istisna etmək	-1
istədiyiniz	2
istəyən	1
itdi	-1
ithaf	2
iti	1
itirilmiş	-3
itirir	-3
itirmək	-3
itirən	-3
itkin	-2
ittiham	-2
ittiham etmək	-2
ittihamlar	-2
ixtilaf	-2
iylənmiş	-2
iynələmək	-2
iyrənc	-2
izdiham	-2
iztirablı	2
içiboş	-1
iğtişaşlar	-2
iş buraxma hərəkəti	-2
işgəncə	-4
işgəncələr	-4
işləmir	-3
işləmək	1
işsiz	-1
işsizlik	-2
işğal	-1
işəmək	-4
jackass	-4
jackasses	-4
kader	-3
kafir	-2
kamil	2
kamillik	3
kararmamış	2
karsız	-2
kavrama	2
kefikök	3
kefini pozmaq	-2
kefsiz	-2
key	-1
keyfiyyət	2
keyfiyyətlər	2
keçirtmək	-2
keçmək	-2
kidnaps	-2
kifayət qədər	-2
kimi	0
kimi dont	-2
kinder	2
kinli	-2
kir	-2
kirletenlere	-2
kiçiltmək	-1
komediya	1
komik	1
kommivoyajör	-2
kompliment	2
konflikt	-2
kor	-1
korkunç	-2
korlamaq	-2
korlayır	-3
korrupsiya	-3
koruşluq	-2
kufi	1
kullanmamış	-2
köhnəlmiş	-2
köklü	2
kölgə	-2
köləlik	-3
kömək	2
köpük	-3
kötüleyecek	-2
künclü	-2
küskün	-2
küy	-3
küyçü	-2
kədər	-2
kədərli	-2
kədərləndi	-2
kədərlənirik	-3
kədərlənmək	-2
kəf gəlmək	-2
kələkbaz	-3
kələkləmək	-3
kəmağıl	-3
kəmfürsət	-3
kəsdi	-2
kəsici	-1
kəsildi	-2
kəsilməsi	-2
kəskin reaksiya	-2
kəskinləşdirmək	-2
kəskinləşməsi	-2
kəsmək	-2
kəsərsiz	-2
kəşfiyyat	1
lal	-3
lapsed	-1
laqeyd	-2
laqeydlik	-2
laughting	1
lawl	3
lax	-2
layiq	2
layiqsizlik	-2
lazımınca	-1
lağ	-2
letargiya	-2
lezbi	-5
lifesaver	4
lighthearted	1
likers	2
likes	2
litigious	-2
livid	-2
lmao	4
lmfao	4
loathes	-3
lobbisi	-2
lobbiçilik	-2
lobbiçilər	-2
lol	3
lololol	4
lolololol	4
lool	3
loomed	-1
looming	-1
loool	3
looool	3
lotupotu	-3
lovelies	3
lovely	3
lovğa	-2
lunatics	-3
lurking	-1
lurks	-1
lütf	1
lütfkar	2
lütfən	1
ləkələmək	-2
ləkəsiz	2
ləlcəvahirat	3
ləng	-2
ləngitmək	-2
lənət	-1
lənət olsun	-4
lənətləmək	-2
lənətləmək cute	3
lənətləmək yaxşı	4
lətafət	3
ləyaqət	2
ləzzətli	3
ləzzətlə	3
ləğv	-1
ləğv etmək	-1
ləğv olundu	-1
maarifləndirici	2
maarifləndirmək	2
maaş	-1
macabre	-2
macəra	2
maddə	1
maladaption	-2
maldevelopment	-2
malikdir	2
mane	-2
mane olur	-2
maneə	-2
maneəli	-2
maneələr	-2
manipulyasiya	-1
maraq	1
maraqları	1
maraqlı	2
maskalamaq	-1
maskalı	-1
medal	3
meditative	1
mehriban	3
mehribanlıq	2
menaces	-2
merak	-2
mesmerizing	3
messed	-2
metodik	2
metruk	-2
mif	-1
minnətdar	2
mirthful	3
mirthfully	3
misbehaves	-2
misbranding	-3
miscast	-2
misclassified	-2
misclassifies	-2
misclassify	-2
misconducting	-2
misconducts	-2
misleaded	-3
misleads	-3
misplaces	-2
misplacing	-2
mispricing	-3
misreport	-2
misreported	-2
misreporting	-2
misrepresentations	-2
misrepresents	-2
mistaking	-2
mistifikasiya	-2
misunderstands	-2
moans	-2
modernləşdirilmiş	2
monopoliyaya	-2
moping	-1
motherfucking	-5
motivasiya	1
mumpish	-2
murad	1
murdar	-3
murdarlamaq	-2
möcüzə	4
möhlət	-1
möhtac	-2
möhtəkir	-2
mötəbər	2
müasirlik	2
müasirləşdirmək	2
müasirləşir	2
mübahisə	-2
mübahisəli	-2
mübahisələr	-2
mübaliğə	-2
mübarizə	-1
müdafiə edir	2
müdafiəsiz	-2
müdafiəçi	2
müdafiəçiləri	2
müflis	-2
mühafizə	1
mühakimə	-2
müharibə	-2
mükafat	2
mükafatlandırdı	2
mükafatlandırıldı	3
mükafatlar	2
mükəmməl	3
münaqişə	-2
münaqişəli	-2
münasib	2
münbit	2
müqavilə	1
müqəssir	-3
müraciət	2
mürəkkəbləşdirilir	-3
müsbət	2
müsibət	-2
müstəviyə	2
müttəfiq	2
mütərəddid	-1
müvafiq	2
müəyyən	2
məcbur	-1
məcburi	-1
məcburiyyət	-2
mədh	3
məftunedici	3
məhbus	-2
məhdud	-2
məhdudiyyət	-1
məhdudiyyətlər	-1
məhdudlaşdıran	-2
məhdudlaşdırmaq	-2
məhdudlaşdırıcı	-1
məhkum	-2
məhkumdur	-2
məhkəmə	-1
məhkəmə qaydası ilə təqib etmək	-2
məhkəməyə çağırmaq	-2
məhrumiyyət	-3
məhv	-3
məhv etmək	-2
məhzun	-3
məhəl qoymamaq	-1
məhəl qoymur	-2
məhəllə	-1
məmnun	2
mənalı	2
mənasız	-2
mənfi	-2
mənfi yanaşmaq	-2
mənfilik	-2
mənfur	-4
mənfəət	2
mənhus	-2
mənimsəmək	1
məntiqsiz	-2
mənəviyyatı pozmaq	-2
məqamı	2
məqbul	1
məqsədi	2
məqsədyönlü şəkildə	-2
məqsədəuyğun	1
mərhəmət	2
mərhəmətsiz	-2
məruz	-1
məsul	2
məsuliyyət	1
məsuliyyətsiz	-2
məsələlər	1
məyus	-2
məyus etmək	-2
məyusluq	-2
məzhəkəli	2
məzlum	-2
məzəli	4
məğlub	-2
məğlubiyyət	-2
məğmun	-3
məğrur	2
məşhur	2
məşum	3
məşğul	-2
n00b	-2
nahaq	-2
nahaqdan	-2
nail	3
nailiyyətlər	2
nakəs	-2
nalayiq	-2
nalayiq hərəkət	-2
nankor	-3
narahat	-2
narahat edən	-2
narahat etmək	-3
narahatlıq	-3
narazı	-2
narazılıq	-2
narcissism	-2
nasaz	-2
nasazlıq	-2
natamam	-1
nay	2
nazik təbəqə	-2
nağdlaşdırılması	-2
naəlaclıqdan	-3
nefes	5
nefis	3
neglecting	-2
neglects	-2
nemət	3
nifaq	-2
nifrət	-3
nifrət etmək	-3
nifrətəlayiq	-3
nikbin	2
nikbinlik	2
notariat	-2
nurlandıran	2
nümayiş	-1
nəcib	2
nəfis	1
nəsihət vermək	-2
nəzakət	2
nəzakətli	2
nəzarət	-1
nəzərdən qaçırmaq	-2
nəzərə	-2
obnoxious	-3
obsessed	2
obstructs	-2
obyektiv	2
od almama	-2
offends	-2
offline	-1
olaysız	-2
onaylamaması	-2
onları məhv	-3
oops	-2
optionless	-2
ostracize	-2
ostracized	-2
ostracizes	-2
outages	-2
outmaneuvered	-2
overjoyed	4
overprotective	-2
overran	-2
overreacted	-2
overreaction	-2
overreacts	-2
oversell	-2
overselling	-2
oversells	-2
oversimplification	-2
oversimplified	-2
oversimplifies	-2
oversimplify	-2
oversold	-2
overstatements	-2
overwrought	-3
ovsunladı	3
ovsunlu	2
oxymoron	-1
oyadan	-1
oynaq	2
oyun dəyişən	3
oyuq	-2
oğurlamaq	-2
oğurlanmış	-2
oğurluq	-2
palçıqlı	-2
paradoks	-1
parlaq	1
parlaqlıq	1
partlayış	-2
parıldamaq	3
parıltı	3
passiv	-1
paxıl	-2
paylaşılan	1
penalizes	-2
performans	-2
perspektivlər	1
perçin	3
piqued	-2
pis	-2
pis gündə	-3
pis rəftar	-2
pisləmək	-2
pisləşdirmək	-3
pisləşib	-3
pisləşir	-3
pisləşməsi	-3
pissed	-4
populyarlıq	3
posttravmatik	-2
pox	-3
pox kimi	-3
pozacaq	-2
pozan	-2
pozma	-2
pozmaq	-2
pozmuş	-2
pozublar	-2
pozulan	-2
pozular	-2
pozularsa	-2
pozulması	-2
pozulmuş	-2
pozuntular	-2
pozuntuları	-2
pozur	-2
pozğunluq	-2
pozğunluqlar	-2
prblm	-2
prblms	-2
problem	-2
problemlər	-2
proqulçu	-1
prosecutes	-1
pseudoscience	-3
psixopotoloji	-2
pulsuz	1
punished	-2
purest	1
pushy	-1
pərtlik	-2
pərəstiş etmək	3
qaba	-2
qabaqcıl	1
qabarıq	1
qabiliyyət	2
qabiliyyəti	1
qabiliyyətsiz	-2
qabiliyyətsizlik	-2
qadağan	-1
qadağan etmək	-1
qadir	1
qalan	2
qaldı	-2
qalib	3
qalibiyyət	4
qalmaqal	-3
qalmaqallar	-3
qalmaqallı	-3
qalın	2
qalır	-2
qancıq	-5
qanlı	-3
qanqaralıq	-2
qanun pozuntusu	-2
qanunsuz	-3
qapazaltı	-2
qapılmış	-2
qaranlıq	-2
qarıxdırıcı	-2
qarışıq	-2
qarşıladı	2
qarşısı	-1
qarşısıalınmaz	2
qarşısını aldı	-2
qarşısını almaq	-2
qarşısını alır	-1
qarşısının alınması	-1
qatil	-2
qaxac	-3
qaxmaq	-2
qaynaşmaq	-2
qayğı	2
qayğıkeş	2
qayğıkeşlik	2
qayğısız	1
qazandırmaq	2
qazanmaq	4
qazma	-3
qaçan	-1
qaçaq	-2
qaçaqçılıq	-2
qaçmaq	-1
qaçırmaq	-2
qaçırılan	-2
qaşqabaqlı	-2
qeyd	3
qeyd etmək	3
qeyd etmələri	3
qeyribərabər	-1
qeyrihəssas	-2
qeyrihəssaslıq	-2
qeyriinsani	-2
qeyrikafi	-2
qeyrimütənasib	-2
qeyrimütəşəkkil	-2
qeyrimüəyyən	-1
qeyriobyektiv	-2
qeyriobyektivlik	-1
qeyriparlamentar	-2
qeyripeşəkar	-2
qeyriqənaətbəxş	-2
qeyrisabit	-2
qeyrisağlam	-2
qeyrişüuri	-2
qeyriəxlaqi	-2
qeyrətli	2
qeyzli	-2
qisasçı	-2
qiymətləndirmək	2
qiymətləndirən	2
qorumaq	1
qoruyur	1
qorxacaq	-2
qorxaq	-2
qorxmaz	2
qorxmazlıq	2
qorxu	-2
qorxuducu	-2
qorxudur	-2
qorxulu	-2
qorxunc	-2
qorxur	-2
qorxusu	-2
qorxutdu	-2
qorxutma	-3
qorxutmaq	-2
qotur	-2
qovmaq	-1
qoyur	-1
qozfındıq	-3
qoçaqlıq	3
qoşulmaq	1
qrantlar	1
qrip	-2
quaking	-2
qucaqlayan	-3
qucağına sıxmaq	2
qul	-3
qulaqbatıran	-1
quldur	-2
qurban	-3
qurtarıldı	2
qurğusu	-1
qusma	-3
qürurla	2
qüsur	-3
qüsurları	-3
qüsurlu	-2
qüsursuz	2
qüvvətləndirmə	2
qıc	-1
qıcıqlandırmaq	-2
qıcıqlandırır	-3
qılıqlılıq	2
qınadı	-2
qınama	-2
qırdı	-1
qırılmaz	2
qırıq	-1
qısaltma	-2
qısqanc	-2
qısqanclıq	-2
qızmış	-2
qızğın	3
qızıl	2
qığılcım	1
qışqıraraq	-2
qışqırmağa	-2
qışqırıqbağırıq	-2
qəbul	1
qəbuledilməz	-2
